ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Uncertainty_Level
ENSP00000495429,"mean: 0.049274, var: 0.000050","mean: 0.342920, var: 0.004317","mean: 0.798828, var: 0.003061","mean: 0.137372, var: 0.003668","mean: 0.022733, var: 0.000066","mean: 0.173376, var: 0.003255","mean: 0.014558, var: 0.000186","mean: 0.076837, var: 0.000562","mean: 0.048285, var: 0.000415","mean: 0.055444, var: 0.000081","mean: 0.024421, var: 0.001014",2.0133884652459613,Moderate
ENSP00000467497,"mean: 0.119849, var: 0.001713","mean: 0.331738, var: 0.000805","mean: 0.870996, var: 0.001177","mean: 0.026401, var: 0.000086","mean: 0.084125, var: 0.000543","mean: 0.120459, var: 0.000994","mean: 0.017054, var: 0.000307","mean: 0.105273, var: 0.000218","mean: 0.109766, var: 0.000112","mean: 0.071899, var: 0.000507","mean: 0.048455, var: 0.002337",2.1846391516958916,Moderate
ENSP00000288757,"mean: 0.057080, var: 0.000130","mean: 0.337256, var: 0.001759","mean: 0.807129, var: 0.003846","mean: 0.188098, var: 0.011531","mean: 0.048773, var: 0.000173","mean: 0.055844, var: 0.002849","mean: 0.023858, var: 0.000325","mean: 0.066345, var: 0.000704","mean: 0.051349, var: 0.000676","mean: 0.196240, var: 0.005917","mean: 0.026075, var: 0.001067",2.161891343607108,Moderate
ENSP00000489907,"mean: 0.063287, var: 0.000143","mean: 0.391943, var: 0.001461","mean: 0.804980, var: 0.004312","mean: 0.165454, var: 0.000738","mean: 0.050458, var: 0.000197","mean: 0.132654, var: 0.003373","mean: 0.002001, var: 0.000006","mean: 0.140247, var: 0.001635","mean: 0.098877, var: 0.000601","mean: 0.071844, var: 0.000814","mean: 0.018423, var: 0.000365",2.2122266125174224,Moderate
ENSP00000158526,"mean: 0.098218, var: 0.001561","mean: 0.303833, var: 0.004153","mean: 0.739258, var: 0.011775","mean: 0.103247, var: 0.002698","mean: 0.066272, var: 0.000832","mean: 0.106036, var: 0.001168","mean: 0.001971, var: 0.000003","mean: 0.135876, var: 0.002469","mean: 0.150793, var: 0.003505","mean: 0.110767, var: 0.001969","mean: 0.004706, var: 0.000037",2.303155010590255,Moderate
ENSP00000468145,"mean: 0.784375, var: 0.011728","mean: 0.186963, var: 0.000550","mean: 0.106549, var: 0.000775","mean: 0.083548, var: 0.005166","mean: 0.717285, var: 0.016358","mean: 0.178345, var: 0.004161","mean: 0.019957, var: 0.000362","mean: 0.386670, var: 0.001690","mean: 0.234790, var: 0.001285","mean: 0.265942, var: 0.000599","mean: 0.026321, var: 0.000318",2.7295177487136266,Moderate
ENSP00000481920,"mean: 0.087994, var: 0.000568","mean: 0.418506, var: 0.003516","mean: 0.832227, var: 0.004179","mean: 0.195709, var: 0.006525","mean: 0.066327, var: 0.000435","mean: 0.192212, var: 0.004425","mean: 0.018438, var: 0.000326","mean: 0.143726, var: 0.002213","mean: 0.083380, var: 0.001132","mean: 0.117041, var: 0.001381","mean: 0.073691, var: 0.004584",2.55025913872902,Moderate
ENSP00000400792,"mean: 0.231714, var: 0.001371","mean: 0.668652, var: 0.004309","mean: 0.702539, var: 0.000997","mean: 0.033609, var: 0.000276","mean: 0.107104, var: 0.000765","mean: 0.162402, var: 0.001811","mean: 0.017872, var: 0.000199","mean: 0.271802, var: 0.003360","mean: 0.354980, var: 0.012483","mean: 0.578467, var: 0.013376","mean: 0.055256, var: 0.002300",2.7747747858604526,Moderate
ENSP00000357375,"mean: 0.736426, var: 0.003914","mean: 0.210938, var: 0.000728","mean: 0.090479, var: 0.000545","mean: 0.367725, var: 0.005095","mean: 0.721875, var: 0.004182","mean: 0.052448, var: 0.000396","mean: 0.010566, var: 0.000085","mean: 0.340479, var: 0.005937","mean: 0.501953, var: 0.007248","mean: 0.248889, var: 0.007908","mean: 0.051606, var: 0.000520",2.7886935312327568,Moderate
ENSP00000373175,"mean: 0.238745, var: 0.001098","mean: 0.143274, var: 0.000846","mean: 0.132751, var: 0.001078","mean: 0.092969, var: 0.002522","mean: 0.075677, var: 0.000717","mean: 0.916895, var: 0.000792","mean: 0.057172, var: 0.002818","mean: 0.116052, var: 0.001340","mean: 0.088531, var: 0.000479","mean: 0.075189, var: 0.000408","mean: 0.282056, var: 0.010250",2.5638960284124916,Moderate
ENSP00000327268,"mean: 0.329932, var: 0.001037","mean: 0.294458, var: 0.004718","mean: 0.110718, var: 0.000972","mean: 0.064984, var: 0.000909","mean: 0.167224, var: 0.000833","mean: 0.900195, var: 0.001123","mean: 0.058380, var: 0.001282","mean: 0.070099, var: 0.000659","mean: 0.047134, var: 0.000156","mean: 0.083984, var: 0.000149","mean: 0.206128, var: 0.007843",2.570593795485918,Moderate
ENSP00000466224,"mean: 0.072687, var: 0.000400","mean: 0.210474, var: 0.005640","mean: 0.686230, var: 0.008021","mean: 0.175250, var: 0.019958","mean: 0.043480, var: 0.000304","mean: 0.093887, var: 0.002411","mean: 0.009977, var: 0.000166","mean: 0.068488, var: 0.000728","mean: 0.097375, var: 0.002578","mean: 0.055469, var: 0.000463","mean: 0.052296, var: 0.001802",2.211717316139415,Moderate
ENSP00000250124,"mean: 0.901172, var: 0.004026","mean: 0.115454, var: 0.001250","mean: 0.108868, var: 0.001855","mean: 0.069206, var: 0.007518","mean: 0.299243, var: 0.009470","mean: 0.256445, var: 0.009531","mean: 0.012035, var: 0.000131","mean: 0.673047, var: 0.002939","mean: 0.379736, var: 0.000635","mean: 0.683984, var: 0.002912","mean: 0.086093, var: 0.001886",2.637588899183335,Moderate
ENSP00000507675,"mean: 0.260767, var: 0.000316","mean: 0.173584, var: 0.001614","mean: 0.113574, var: 0.000646","mean: 0.052435, var: 0.001287","mean: 0.046835, var: 0.000159","mean: 0.964844, var: 0.000107","mean: 0.336499, var: 0.014443","mean: 0.043268, var: 0.000041","mean: 0.032205, var: 0.000098","mean: 0.042801, var: 0.000235","mean: 0.145691, var: 0.007156",2.2625475090576135,Moderate
ENSP00000412024,"mean: 0.790820, var: 0.001453","mean: 0.139966, var: 0.004813","mean: 0.095789, var: 0.000180","mean: 0.033560, var: 0.000830","mean: 0.143518, var: 0.000256","mean: 0.908398, var: 0.000283","mean: 0.221985, var: 0.007500","mean: 0.151184, var: 0.001843","mean: 0.097934, var: 0.001894","mean: 0.117966, var: 0.004855","mean: 0.352393, var: 0.011222",2.632273754609679,Moderate
ENSP00000386037,"mean: 0.090576, var: 0.000418","mean: 0.249170, var: 0.001354","mean: 0.796094, var: 0.003874","mean: 0.048117, var: 0.001389","mean: 0.093015, var: 0.001220","mean: 0.141455, var: 0.002826","mean: 0.007646, var: 0.000093","mean: 0.034933, var: 0.000146","mean: 0.054874, var: 0.000938","mean: 0.063452, var: 0.000561","mean: 0.035279, var: 0.001871",1.995552102725762,Moderate
ENSP00000389498,"mean: 0.163257, var: 0.000705","mean: 0.228906, var: 0.000389","mean: 0.825391, var: 0.002695","mean: 0.030939, var: 0.000559","mean: 0.087488, var: 0.000208","mean: 0.185339, var: 0.006158","mean: 0.018449, var: 0.000599","mean: 0.041013, var: 0.000473","mean: 0.170447, var: 0.005956","mean: 0.139844, var: 0.010094","mean: 0.015411, var: 0.000278",2.270507994879809,Moderate
ENSP00000490251,"mean: 0.168018, var: 0.000773","mean: 0.198291, var: 0.002166","mean: 0.135754, var: 0.001510","mean: 0.137683, var: 0.005071","mean: 0.093475, var: 0.000403","mean: 0.937109, var: 0.000168","mean: 0.024332, var: 0.000358","mean: 0.065179, var: 0.000511","mean: 0.055585, var: 0.000067","mean: 0.069861, var: 0.000225","mean: 0.079285, var: 0.002719",2.262938518106435,Moderate
ENSP00000479323,"mean: 0.807324, var: 0.005152","mean: 0.213306, var: 0.001181","mean: 0.225439, var: 0.000985","mean: 0.086176, var: 0.001359","mean: 0.763965, var: 0.006270","mean: 0.165173, var: 0.003935","mean: 0.008558, var: 0.000041","mean: 0.165906, var: 0.002217","mean: 0.566504, var: 0.004861","mean: 0.428369, var: 0.003574","mean: 0.024242, var: 0.000389",2.6665876868627634,Moderate
ENSP00000040584,"mean: 0.121106, var: 0.001856","mean: 0.361768, var: 0.004146","mean: 0.830566, var: 0.006012","mean: 0.067343, var: 0.001461","mean: 0.098254, var: 0.001545","mean: 0.176782, var: 0.011425","mean: 0.002828, var: 0.000005","mean: 0.074997, var: 0.000836","mean: 0.089328, var: 0.003900","mean: 0.069003, var: 0.002272","mean: 0.050555, var: 0.004137",2.255682672040141,Moderate
ENSP00000358027,"mean: 0.282642, var: 0.001834","mean: 0.176563, var: 0.000537","mean: 0.123718, var: 0.000210","mean: 0.090680, var: 0.001924","mean: 0.080457, var: 0.000411","mean: 0.886035, var: 0.000292","mean: 0.223047, var: 0.004068","mean: 0.077551, var: 0.000202","mean: 0.080420, var: 0.000178","mean: 0.123145, var: 0.000318","mean: 0.117004, var: 0.003428",2.6940723078154805,Moderate
ENSP00000358616,"mean: 0.094385, var: 0.001305","mean: 0.499561, var: 0.001123","mean: 0.612305, var: 0.003354","mean: 0.015161, var: 0.000099","mean: 0.055957, var: 0.000350","mean: 0.094312, var: 0.002722","mean: 0.019774, var: 0.000249","mean: 0.099268, var: 0.001334","mean: 0.107452, var: 0.002594","mean: 0.098520, var: 0.004784","mean: 0.012928, var: 0.000294",2.1484818572529396,Moderate
ENSP00000452319,"mean: 0.132324, var: 0.000977","mean: 0.617676, var: 0.009556","mean: 0.504150, var: 0.004758","mean: 0.104163, var: 0.000763","mean: 0.105072, var: 0.001462","mean: 0.488867, var: 0.004609","mean: 0.004729, var: 0.000013","mean: 0.128540, var: 0.001584","mean: 0.083661, var: 0.001564","mean: 0.124011, var: 0.002269","mean: 0.040116, var: 0.002179",2.617151651643724,Moderate
ENSP00000436276,"mean: 0.121948, var: 0.002630","mean: 0.348877, var: 0.001250","mean: 0.891406, var: 0.000386","mean: 0.035538, var: 0.000109","mean: 0.126685, var: 0.001742","mean: 0.099280, var: 0.001607","mean: 0.004971, var: 0.000031","mean: 0.078870, var: 0.000227","mean: 0.075818, var: 0.000059","mean: 0.049429, var: 0.000291","mean: 0.043563, var: 0.003025",2.043510182217135,Moderate
ENSP00000216027,"mean: 0.210254, var: 0.002073","mean: 0.166235, var: 0.001187","mean: 0.179797, var: 0.002204","mean: 0.165674, var: 0.003803","mean: 0.109827, var: 0.000632","mean: 0.889746, var: 0.000466","mean: 0.011132, var: 0.000092","mean: 0.112805, var: 0.001572","mean: 0.078308, var: 0.000306","mean: 0.077844, var: 0.000175","mean: 0.057547, var: 0.001397",2.4377759506712713,Moderate
ENSP00000286317,"mean: 0.065997, var: 0.000551","mean: 0.505811, var: 0.003334","mean: 0.794238, var: 0.003848","mean: 0.026353, var: 0.000414","mean: 0.067804, var: 0.000549","mean: 0.085516, var: 0.001500","mean: 0.011579, var: 0.000131","mean: 0.116718, var: 0.001243","mean: 0.178516, var: 0.001311","mean: 0.116162, var: 0.001829","mean: 0.055264, var: 0.004157",2.215724599919164,Moderate
ENSP00000468681,"mean: 0.060400, var: 0.000505","mean: 0.690723, var: 0.001504","mean: 0.695020, var: 0.007159","mean: 0.093677, var: 0.002781","mean: 0.086694, var: 0.005696","mean: 0.300928, var: 0.009340","mean: 0.018827, var: 0.000516","mean: 0.129468, var: 0.004362","mean: 0.029858, var: 0.000629","mean: 0.091351, var: 0.000782","mean: 0.019013, var: 0.001146",2.211418415275235,Moderate
ENSP00000357383,"mean: 0.731445, var: 0.005184","mean: 0.200464, var: 0.000420","mean: 0.090900, var: 0.000520","mean: 0.400781, var: 0.006880","mean: 0.734570, var: 0.007702","mean: 0.058035, var: 0.000611","mean: 0.010363, var: 0.000086","mean: 0.313135, var: 0.003366","mean: 0.468408, var: 0.007529","mean: 0.289380, var: 0.007125","mean: 0.043552, var: 0.000318",2.7886530594711205,Moderate
ENSP00000398981,"mean: 0.132391, var: 0.003791","mean: 0.403125, var: 0.002538","mean: 0.822363, var: 0.001328","mean: 0.027747, var: 0.000461","mean: 0.068066, var: 0.000996","mean: 0.232239, var: 0.005194","mean: 0.002936, var: 0.000014","mean: 0.043460, var: 0.000071","mean: 0.049469, var: 0.000344","mean: 0.117310, var: 0.000749","mean: 0.024353, var: 0.000695",2.0601999474288615,Moderate
ENSP00000323782,"mean: 0.071655, var: 0.000200","mean: 0.469385, var: 0.001589","mean: 0.741113, var: 0.003057","mean: 0.050244, var: 0.000590","mean: 0.081274, var: 0.001100","mean: 0.158411, var: 0.002356","mean: 0.007709, var: 0.000058","mean: 0.068884, var: 0.000601","mean: 0.040558, var: 0.000722","mean: 0.085986, var: 0.001985","mean: 0.023293, var: 0.001005",2.062401785846273,Moderate
ENSP00000343706,"mean: 0.082501, var: 0.000504","mean: 0.503076, var: 0.001939","mean: 0.787500, var: 0.004186","mean: 0.214551, var: 0.007586","mean: 0.144543, var: 0.014047","mean: 0.216089, var: 0.002966","mean: 0.025173, var: 0.000439","mean: 0.048068, var: 0.000415","mean: 0.076337, var: 0.001429","mean: 0.088428, var: 0.001179","mean: 0.043790, var: 0.001885",2.466899812905281,Moderate
ENSP00000376842,"mean: 0.122388, var: 0.003375","mean: 0.424072, var: 0.004979","mean: 0.853125, var: 0.000862","mean: 0.020477, var: 0.000305","mean: 0.050851, var: 0.000750","mean: 0.209595, var: 0.005574","mean: 0.003345, var: 0.000018","mean: 0.042609, var: 0.000120","mean: 0.056598, var: 0.000438","mean: 0.158679, var: 0.001163","mean: 0.031039, var: 0.001277",2.030958234929648,Moderate
ENSP00000358775,"mean: 0.237646, var: 0.000987","mean: 0.135461, var: 0.000756","mean: 0.145227, var: 0.001895","mean: 0.110120, var: 0.002936","mean: 0.130298, var: 0.000793","mean: 0.879297, var: 0.000877","mean: 0.024462, var: 0.000437","mean: 0.089966, var: 0.000772","mean: 0.072430, var: 0.000628","mean: 0.081329, var: 0.000356","mean: 0.108466, var: 0.002059",2.4566747252105188,Moderate
ENSP00000410924,"mean: 0.066455, var: 0.000410","mean: 0.431201, var: 0.003043","mean: 0.822070, var: 0.004078","mean: 0.168408, var: 0.004647","mean: 0.074078, var: 0.000453","mean: 0.139233, var: 0.000397","mean: 0.002897, var: 0.000014","mean: 0.072818, var: 0.001265","mean: 0.110754, var: 0.002076","mean: 0.264185, var: 0.002094","mean: 0.031658, var: 0.000826",2.3836385094833723,Moderate
ENSP00000340836,"mean: 0.141943, var: 0.001477","mean: 0.679395, var: 0.001811","mean: 0.591602, var: 0.002230","mean: 0.130896, var: 0.001888","mean: 0.140332, var: 0.000618","mean: 0.119604, var: 0.000498","mean: 0.025587, var: 0.000451","mean: 0.063770, var: 0.000516","mean: 0.203601, var: 0.006957","mean: 0.223853, var: 0.002165","mean: 0.017783, var: 0.000566",2.6460888205486124,Moderate
ENSP00000483581,"mean: 0.683203, var: 0.011178","mean: 0.181299, var: 0.000616","mean: 0.100488, var: 0.000463","mean: 0.526660, var: 0.008445","mean: 0.705469, var: 0.013500","mean: 0.063330, var: 0.000854","mean: 0.009628, var: 0.000073","mean: 0.238159, var: 0.001960","mean: 0.380176, var: 0.006603","mean: 0.243237, var: 0.004094","mean: 0.043480, var: 0.000322",2.7936303124946242,Moderate
ENSP00000447690,"mean: 0.086353, var: 0.000067","mean: 0.540186, var: 0.004105","mean: 0.573730, var: 0.000982","mean: 0.105444, var: 0.001742","mean: 0.058136, var: 0.000389","mean: 0.168555, var: 0.008051","mean: 0.015903, var: 0.000238","mean: 0.097974, var: 0.002002","mean: 0.065381, var: 0.000860","mean: 0.238159, var: 0.006923","mean: 0.025816, var: 0.000644",2.4735487278284074,Moderate
ENSP00000434572,"mean: 0.138965, var: 0.001187","mean: 0.238501, var: 0.001003","mean: 0.751074, var: 0.002451","mean: 0.092120, var: 0.004398","mean: 0.083801, var: 0.000704","mean: 0.268030, var: 0.012748","mean: 0.024595, var: 0.001074","mean: 0.051868, var: 0.001192","mean: 0.050694, var: 0.000763","mean: 0.098923, var: 0.002712","mean: 0.076108, var: 0.007335",2.4321094037705273,Moderate
ENSP00000381204,"mean: 0.741016, var: 0.006366","mean: 0.141235, var: 0.000544","mean: 0.082373, var: 0.000181","mean: 0.653174, var: 0.011930","mean: 0.668652, var: 0.005353","mean: 0.119336, var: 0.001155","mean: 0.011716, var: 0.000044","mean: 0.266577, var: 0.002844","mean: 0.392822, var: 0.008245","mean: 0.362207, var: 0.005616","mean: 0.033206, var: 0.000332",2.757697264904764,Moderate
ENSP00000463596,"mean: 0.159985, var: 0.000312","mean: 0.396436, var: 0.006412","mean: 0.553906, var: 0.004490","mean: 0.406909, var: 0.016924","mean: 0.116785, var: 0.000509","mean: 0.189697, var: 0.005422","mean: 0.019132, var: 0.000183","mean: 0.099060, var: 0.000848","mean: 0.113098, var: 0.001531","mean: 0.096985, var: 0.001206","mean: 0.016076, var: 0.000563",2.763134998946345,Moderate
ENSP00000413355,"mean: 0.779883, var: 0.003174","mean: 0.158289, var: 0.000538","mean: 0.193262, var: 0.001899","mean: 0.015619, var: 0.000365","mean: 0.178345, var: 0.002713","mean: 0.154114, var: 0.001803","mean: 0.139301, var: 0.005810","mean: 0.744629, var: 0.004551","mean: 0.427393, var: 0.010884","mean: 0.669141, var: 0.006450","mean: 0.072830, var: 0.005802",2.7810455554125895,Moderate
ENSP00000397198,"mean: 0.339160, var: 0.002396","mean: 0.122034, var: 0.000304","mean: 0.113098, var: 0.001194","mean: 0.091010, var: 0.001862","mean: 0.098389, var: 0.000279","mean: 0.954199, var: 0.000097","mean: 0.126630, var: 0.009423","mean: 0.059595, var: 0.000453","mean: 0.065247, var: 0.000127","mean: 0.073871, var: 0.000193","mean: 0.090912, var: 0.003779",2.379234066914896,Moderate
ENSP00000468452,"mean: 0.215137, var: 0.001472","mean: 0.167749, var: 0.000870","mean: 0.159583, var: 0.000901","mean: 0.133911, var: 0.006234","mean: 0.090564, var: 0.000908","mean: 0.955273, var: 0.000017","mean: 0.025461, var: 0.000411","mean: 0.068896, var: 0.000300","mean: 0.056836, var: 0.000140","mean: 0.083020, var: 0.000186","mean: 0.184900, var: 0.004864",2.4128127920809783,Moderate
ENSP00000479619,"mean: 0.089239, var: 0.000780","mean: 0.311304, var: 0.004943","mean: 0.758984, var: 0.002600","mean: 0.154030, var: 0.012397","mean: 0.089771, var: 0.000082","mean: 0.190234, var: 0.007161","mean: 0.016187, var: 0.000636","mean: 0.123877, var: 0.005844","mean: 0.051126, var: 0.000915","mean: 0.035535, var: 0.000335","mean: 0.068503, var: 0.001102",2.388168113673068,Moderate
ENSP00000493140,"mean: 0.062360, var: 0.000123","mean: 0.309814, var: 0.000362","mean: 0.822852, var: 0.005880","mean: 0.234912, var: 0.004347","mean: 0.059869, var: 0.000295","mean: 0.250708, var: 0.006540","mean: 0.009086, var: 0.000149","mean: 0.073071, var: 0.000252","mean: 0.053287, var: 0.000314","mean: 0.050568, var: 0.000307","mean: 0.055225, var: 0.002617",2.253203788607991,Moderate
ENSP00000428877,"mean: 0.208252, var: 0.003983","mean: 0.293359, var: 0.000523","mean: 0.625781, var: 0.007610","mean: 0.081775, var: 0.001464","mean: 0.119116, var: 0.001834","mean: 0.167859, var: 0.003440","mean: 0.034018, var: 0.000823","mean: 0.150842, var: 0.001481","mean: 0.083020, var: 0.000721","mean: 0.157129, var: 0.006308","mean: 0.016685, var: 0.000460",2.703635406693332,Moderate
ENSP00000497996,"mean: 0.083856, var: 0.001646","mean: 0.270996, var: 0.002431","mean: 0.799316, var: 0.012235","mean: 0.100555, var: 0.002244","mean: 0.045436, var: 0.000592","mean: 0.176373, var: 0.008587","mean: 0.012719, var: 0.000231","mean: 0.117712, var: 0.001072","mean: 0.065292, var: 0.000708","mean: 0.081276, var: 0.003635","mean: 0.026707, var: 0.001646",2.2044868204390484,Moderate
ENSP00000389028,"mean: 0.158081, var: 0.000580","mean: 0.207837, var: 0.000950","mean: 0.111267, var: 0.000586","mean: 0.940234, var: 0.000105","mean: 0.180127, var: 0.000748","mean: 0.182397, var: 0.004822","mean: 0.034047, var: 0.000474","mean: 0.230444, var: 0.004671","mean: 0.130579, var: 0.001752","mean: 0.197192, var: 0.001177","mean: 0.030046, var: 0.000645",2.6841085530876883,Moderate
ENSP00000398720,"mean: 0.067938, var: 0.000933","mean: 0.682715, var: 0.005002","mean: 0.492871, var: 0.005470","mean: 0.040347, var: 0.000323","mean: 0.037885, var: 0.000435","mean: 0.222552, var: 0.019082","mean: 0.145734, var: 0.022972","mean: 0.147467, var: 0.008408","mean: 0.095973, var: 0.003413","mean: 0.063705, var: 0.001270","mean: 0.394348, var: 0.058699",2.7101633765000854,Moderate
ENSP00000455260,"mean: 0.132959, var: 0.001388","mean: 0.468848, var: 0.009232","mean: 0.475391, var: 0.004180","mean: 0.140759, var: 0.006639","mean: 0.168799, var: 0.002230","mean: 0.169202, var: 0.003741","mean: 0.005898, var: 0.000026","mean: 0.112531, var: 0.002436","mean: 0.151160, var: 0.003289","mean: 0.169043, var: 0.002036","mean: 0.010126, var: 0.000148",2.762525983097493,Moderate
ENSP00000412919,"mean: 0.081055, var: 0.000742","mean: 0.372314, var: 0.002040","mean: 0.786230, var: 0.003989","mean: 0.038542, var: 0.000490","mean: 0.051489, var: 0.000434","mean: 0.213818, var: 0.000413","mean: 0.005485, var: 0.000025","mean: 0.139417, var: 0.000724","mean: 0.146826, var: 0.007910","mean: 0.093436, var: 0.002466","mean: 0.018430, var: 0.000489",2.248703089303141,Moderate
ENSP00000414177,"mean: 0.141626, var: 0.000834","mean: 0.399951, var: 0.000668","mean: 0.744531, var: 0.005130","mean: 0.022992, var: 0.000036","mean: 0.090228, var: 0.001133","mean: 0.122400, var: 0.001919","mean: 0.005299, var: 0.000031","mean: 0.128125, var: 0.001499","mean: 0.164832, var: 0.001597","mean: 0.137939, var: 0.000476","mean: 0.085803, var: 0.007706",2.495997970083226,Moderate
ENSP00000410912,"mean: 0.173853, var: 0.000652","mean: 0.286133, var: 0.003663","mean: 0.163037, var: 0.001222","mean: 0.297949, var: 0.014367","mean: 0.059689, var: 0.000458","mean: 0.952539, var: 0.000083","mean: 0.176709, var: 0.010797","mean: 0.089026, var: 0.000295","mean: 0.070734, var: 0.000102","mean: 0.067871, var: 0.000332","mean: 0.298438, var: 0.011678",2.7856705494026373,Moderate
ENSP00000404796,"mean: 0.114417, var: 0.000247","mean: 0.347852, var: 0.001237","mean: 0.812500, var: 0.005865","mean: 0.057820, var: 0.001062","mean: 0.076385, var: 0.000461","mean: 0.184302, var: 0.000604","mean: 0.015176, var: 0.000270","mean: 0.081873, var: 0.000115","mean: 0.034583, var: 0.000272","mean: 0.053079, var: 0.000728","mean: 0.024580, var: 0.000539",2.0887658312197646,Moderate
ENSP00000262396,"mean: 0.105615, var: 0.000227","mean: 0.538477, var: 0.017449","mean: 0.520752, var: 0.001957","mean: 0.195105, var: 0.006963","mean: 0.098682, var: 0.000590","mean: 0.196082, var: 0.011803","mean: 0.029668, var: 0.000935","mean: 0.067764, var: 0.001157","mean: 0.131262, var: 0.000906","mean: 0.078250, var: 0.004079","mean: 0.086143, var: 0.011702",2.7412319003881978,Moderate
ENSP00000496136,"mean: 0.112695, var: 0.000181","mean: 0.351611, var: 0.003882","mean: 0.619336, var: 0.003118","mean: 0.126941, var: 0.003712","mean: 0.053235, var: 0.000440","mean: 0.589746, var: 0.008997","mean: 0.019955, var: 0.000288","mean: 0.138586, var: 0.000955","mean: 0.060370, var: 0.000820","mean: 0.128552, var: 0.002795","mean: 0.055843, var: 0.002754",2.586138276823596,Moderate
ENSP00000461145,"mean: 0.149805, var: 0.001258","mean: 0.411768, var: 0.001283","mean: 0.519482, var: 0.003733","mean: 0.093842, var: 0.000817","mean: 0.102704, var: 0.001090","mean: 0.153748, var: 0.006210","mean: 0.011245, var: 0.000059","mean: 0.135950, var: 0.001621","mean: 0.091083, var: 0.001128","mean: 0.111414, var: 0.001590","mean: 0.017152, var: 0.000489",2.587854957281262,Moderate
ENSP00000464158,"mean: 0.944629, var: 0.000881","mean: 0.142566, var: 0.001105","mean: 0.075885, var: 0.000945","mean: 0.070023, var: 0.011453","mean: 0.418115, var: 0.004377","mean: 0.344531, var: 0.005610","mean: 0.034519, var: 0.001401","mean: 0.652539, var: 0.002330","mean: 0.340088, var: 0.002775","mean: 0.631055, var: 0.011095","mean: 0.088785, var: 0.003535",2.71216702669388,Moderate
ENSP00000483473,"mean: 0.770215, var: 0.003838","mean: 0.187524, var: 0.000382","mean: 0.086108, var: 0.000735","mean: 0.385791, var: 0.006027","mean: 0.756152, var: 0.006551","mean: 0.056314, var: 0.000935","mean: 0.012247, var: 0.000109","mean: 0.327246, var: 0.002914","mean: 0.382715, var: 0.002015","mean: 0.263892, var: 0.007476","mean: 0.059883, var: 0.000810",2.7741411691917413,Moderate
ENSP00000355285,"mean: 0.731152, var: 0.006435","mean: 0.144470, var: 0.000592","mean: 0.084802, var: 0.000184","mean: 0.662598, var: 0.009247","mean: 0.671191, var: 0.005034","mean: 0.116992, var: 0.001189","mean: 0.011441, var: 0.000045","mean: 0.256616, var: 0.002834","mean: 0.390381, var: 0.009050","mean: 0.354590, var: 0.005612","mean: 0.031668, var: 0.000327",2.7534068154172857,Moderate
ENSP00000259037,"mean: 0.640918, var: 0.001800","mean: 0.133130, var: 0.000902","mean: 0.086365, var: 0.000371","mean: 0.028323, var: 0.000325","mean: 0.147363, var: 0.001288","mean: 0.952051, var: 0.000054","mean: 0.098938, var: 0.003494","mean: 0.110791, var: 0.000147","mean: 0.040372, var: 0.000099","mean: 0.077454, var: 0.000213","mean: 0.074796, var: 0.003951",2.189267480375763,Moderate
ENSP00000441844,"mean: 0.113843, var: 0.000698","mean: 0.581494, var: 0.005089","mean: 0.567383, var: 0.008378","mean: 0.021077, var: 0.000098","mean: 0.068799, var: 0.000419","mean: 0.362793, var: 0.009152","mean: 0.030264, var: 0.000836","mean: 0.276172, var: 0.011090","mean: 0.117511, var: 0.006520","mean: 0.066278, var: 0.000742","mean: 0.260669, var: 0.026111",2.760692300419645,Moderate
ENSP00000478795,"mean: 0.210571, var: 0.004220","mean: 0.481934, var: 0.006148","mean: 0.421045, var: 0.017599","mean: 0.090793, var: 0.004830","mean: 0.158838, var: 0.002973","mean: 0.515479, var: 0.005147","mean: 0.006794, var: 0.000046","mean: 0.061780, var: 0.000312","mean: 0.117859, var: 0.001163","mean: 0.041913, var: 0.000454","mean: 0.021145, var: 0.000358",2.5681383092564865,Moderate
ENSP00000461965,"mean: 0.087427, var: 0.000101","mean: 0.671582, var: 0.002677","mean: 0.676172, var: 0.001916","mean: 0.067914, var: 0.001676","mean: 0.076514, var: 0.000062","mean: 0.203516, var: 0.001748","mean: 0.032338, var: 0.001136","mean: 0.122375, var: 0.000593","mean: 0.209131, var: 0.000719","mean: 0.141272, var: 0.000720","mean: 0.147946, var: 0.010662",2.7028065085727255,Moderate
ENSP00000438000,"mean: 0.097424, var: 0.000574","mean: 0.347412, var: 0.001817","mean: 0.729102, var: 0.003095","mean: 0.037683, var: 0.000582","mean: 0.051187, var: 0.000369","mean: 0.230640, var: 0.002823","mean: 0.007037, var: 0.000044","mean: 0.127283, var: 0.000649","mean: 0.105487, var: 0.005763","mean: 0.100711, var: 0.002936","mean: 0.021605, var: 0.000466",2.2870796126099773,Moderate
