ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Expected_Entropy,Mutual_Information,Uncertainty_Level
ENSP00000431052,"mean: 0.163489, var: 0.001265","mean: 0.446094, var: 0.008640","mean: 0.547168, var: 0.002745","mean: 0.304907, var: 0.010234","mean: 0.033463, var: 0.000410","mean: 0.494092, var: 0.010729","mean: 0.030176, var: 0.000766","mean: 0.338281, var: 0.023059","mean: 0.195190, var: 0.017661","mean: 0.313184, var: 0.003974","mean: 0.079288, var: 0.005297",3.1660642735456825,0.37786845736207286,2.7881958161836096,Moderate
ENSP00000438955,"mean: 0.269067, var: 0.002334","mean: 0.335498, var: 0.002441","mean: 0.133228, var: 0.000404","mean: 0.827637, var: 0.000443","mean: 0.266553, var: 0.000781","mean: 0.409229, var: 0.010357","mean: 0.020525, var: 0.000160","mean: 0.179724, var: 0.009335","mean: 0.147430, var: 0.007733","mean: 0.277954, var: 0.005055","mean: 0.032708, var: 0.001075",3.0010300526688165,0.20502674087521122,2.7960033117936054,Moderate
ENSP00000421829,"mean: 0.247559, var: 0.002234","mean: 0.678711, var: 0.003759","mean: 0.328760, var: 0.002557","mean: 0.060258, var: 0.001262","mean: 0.239502, var: 0.002079","mean: 0.251758, var: 0.001853","mean: 0.016344, var: 0.000142","mean: 0.146106, var: 0.003523","mean: 0.116443, var: 0.000201","mean: 0.177124, var: 0.003253","mean: 0.104568, var: 0.001905",2.9745424668298774,0.13623671012612623,2.8383057567037513,Moderate
ENSP00000330730,"mean: 0.347168, var: 0.006265","mean: 0.354834, var: 0.000447","mean: 0.225220, var: 0.003482","mean: 0.190198, var: 0.010796","mean: 0.224695, var: 0.009921","mean: 0.759180, var: 0.005378","mean: 0.037980, var: 0.001153","mean: 0.206482, var: 0.009082","mean: 0.114056, var: 0.001546","mean: 0.103067, var: 0.005541","mean: 0.018492, var: 0.000257",2.9365448321197065,0.26912647830101694,2.6674183538186895,Moderate
ENSP00000466064,"mean: 0.212207, var: 0.003625","mean: 0.575732, var: 0.004193","mean: 0.511963, var: 0.001897","mean: 0.311719, var: 0.015040","mean: 0.149072, var: 0.002848","mean: 0.417578, var: 0.000562","mean: 0.025958, var: 0.000413","mean: 0.172400, var: 0.001997","mean: 0.145935, var: 0.001423","mean: 0.167725, var: 0.002688","mean: 0.117453, var: 0.004872",3.2310711014045106,0.2060506736528697,3.025020427751641,Moderate
ENSP00000452890,"mean: 0.398706, var: 0.011917","mean: 0.380127, var: 0.007195","mean: 0.368701, var: 0.001562","mean: 0.051151, var: 0.001300","mean: 0.107727, var: 0.003198","mean: 0.399078, var: 0.049771","mean: 0.005437, var: 0.000063","mean: 0.256616, var: 0.005470","mean: 0.198187, var: 0.028478","mean: 0.331519, var: 0.018576","mean: 0.150710, var: 0.025891",3.210264011133167,0.5738131346712801,2.6364508764618866,Moderate
ENSP00000450486,"mean: 0.168164, var: 0.001068","mean: 0.311255, var: 0.001770","mean: 0.690039, var: 0.001692","mean: 0.148294, var: 0.008520","mean: 0.063715, var: 0.000552","mean: 0.287061, var: 0.011509","mean: 0.012748, var: 0.000235","mean: 0.180127, var: 0.006314","mean: 0.087976, var: 0.002013","mean: 0.205127, var: 0.002926","mean: 0.048673, var: 0.003454",2.786096398663009,0.20854724858950724,2.5775491500735015,Moderate
ENSP00000425643,"mean: 0.155469, var: 0.001201","mean: 0.456348, var: 0.008802","mean: 0.572168, var: 0.007252","mean: 0.223267, var: 0.014328","mean: 0.069861, var: 0.000487","mean: 0.298511, var: 0.009227","mean: 0.057266, var: 0.003127","mean: 0.115112, var: 0.000925","mean: 0.141565, var: 0.006120","mean: 0.223206, var: 0.004541","mean: 0.063441, var: 0.004332",3.0474786516732824,0.2969942465468029,2.7504844051264796,Moderate
ENSP00000392323,"mean: 0.128699, var: 0.001059","mean: 0.624902, var: 0.002701","mean: 0.484668, var: 0.005011","mean: 0.241064, var: 0.004863","mean: 0.095361, var: 0.000543","mean: 0.271509, var: 0.003278","mean: 0.024976, var: 0.000443","mean: 0.181946, var: 0.004589","mean: 0.102771, var: 0.001367","mean: 0.172827, var: 0.004148","mean: 0.130360, var: 0.008297",3.034790154493166,0.19814775561431736,2.8366423988788485,Moderate
ENSP00000390139,"mean: 0.103076, var: 0.000292","mean: 0.453857, var: 0.003796","mean: 0.507959, var: 0.005546","mean: 0.727734, var: 0.006275","mean: 0.075031, var: 0.000243","mean: 0.471436, var: 0.004910","mean: 0.171924, var: 0.005626","mean: 0.084308, var: 0.000397","mean: 0.094562, var: 0.000957","mean: 0.233960, var: 0.004111","mean: 0.049765, var: 0.003534",2.9403514367206065,0.19373445359555885,2.7466169831250475,Moderate
ENSP00000386934,"mean: 0.357178, var: 0.004030","mean: 0.290625, var: 0.001876","mean: 0.165442, var: 0.001491","mean: 0.252869, var: 0.012387","mean: 0.116504, var: 0.000742","mean: 0.769531, var: 0.001588","mean: 0.097449, var: 0.001981","mean: 0.174646, var: 0.007732","mean: 0.116541, var: 0.002062","mean: 0.149097, var: 0.005610","mean: 0.042082, var: 0.000956",3.023472433588432,0.21207732190729658,2.8113951116811355,Moderate
ENSP00000492948,"mean: 0.177075, var: 0.002210","mean: 0.483057, var: 0.000882","mean: 0.313330, var: 0.007733","mean: 0.310645, var: 0.001624","mean: 0.110706, var: 0.000700","mean: 0.417456, var: 0.015690","mean: 0.058188, var: 0.000862","mean: 0.028088, var: 0.000179","mean: 0.138489, var: 0.001798","mean: 0.197827, var: 0.006442","mean: 0.031170, var: 0.001790",2.9614362284893714,0.20083031164648776,2.760605916842884,Moderate
ENSP00000452648,"mean: 0.141003, var: 0.000377","mean: 0.577881, var: 0.006146","mean: 0.459619, var: 0.003369","mean: 0.307446, var: 0.012831","mean: 0.059961, var: 0.000362","mean: 0.402686, var: 0.002251","mean: 0.028170, var: 0.000691","mean: 0.210132, var: 0.006864","mean: 0.144946, var: 0.002349","mean: 0.140405, var: 0.002924","mean: 0.121330, var: 0.012555",3.087919759978448,0.2513937283528722,2.836526031625576,Moderate
ENSP00000396641,"mean: 0.194702, var: 0.001360","mean: 0.522314, var: 0.001305","mean: 0.420654, var: 0.002987","mean: 0.187488, var: 0.006642","mean: 0.119983, var: 0.000709","mean: 0.229590, var: 0.009548","mean: 0.049214, var: 0.000869","mean: 0.169446, var: 0.002567","mean: 0.173267, var: 0.000276","mean: 0.209668, var: 0.005579","mean: 0.082887, var: 0.003053",3.2148947453872503,0.18819640019263556,3.026698345194615,Moderate
ENSP00000493739,"mean: 0.152087, var: 0.000392","mean: 0.486816, var: 0.001635","mean: 0.552197, var: 0.003460","mean: 0.284473, var: 0.009069","mean: 0.097681, var: 0.000514","mean: 0.262451, var: 0.003810","mean: 0.019876, var: 0.000277","mean: 0.136108, var: 0.002419","mean: 0.108276, var: 0.000465","mean: 0.162048, var: 0.001346","mean: 0.108086, var: 0.007243",3.026100475504628,0.16593445338776597,2.860166022116862,Moderate
ENSP00000467615,"mean: 0.089282, var: 0.000901","mean: 0.573340, var: 0.011850","mean: 0.530908, var: 0.010263","mean: 0.400244, var: 0.008055","mean: 0.075488, var: 0.001217","mean: 0.412646, var: 0.002477","mean: 0.227002, var: 0.004214","mean: 0.242920, var: 0.018236","mean: 0.066809, var: 0.000711","mean: 0.124866, var: 0.000645","mean: 0.109140, var: 0.006243",3.160249453765269,0.3053991450215799,2.8548503087436887,Moderate
ENSP00000462246,"mean: 0.144458, var: 0.001206","mean: 0.501465, var: 0.007327","mean: 0.626563, var: 0.008917","mean: 0.534473, var: 0.004542","mean: 0.104932, var: 0.000917","mean: 0.306689, var: 0.009190","mean: 0.081711, var: 0.001763","mean: 0.125183, var: 0.001415","mean: 0.104639, var: 0.000309","mean: 0.158643, var: 0.003627","mean: 0.015268, var: 0.000222",2.9093162794441407,0.20542861790143452,2.7038876615427063,Moderate
ENSP00000457251,"mean: 0.202881, var: 0.000583","mean: 0.628320, var: 0.000538","mean: 0.421777, var: 0.006181","mean: 0.169763, var: 0.007814","mean: 0.235010, var: 0.003122","mean: 0.311865, var: 0.006287","mean: 0.044073, var: 0.000678","mean: 0.172705, var: 0.000983","mean: 0.122839, var: 0.001196","mean: 0.130066, var: 0.001493","mean: 0.094385, var: 0.005083",3.171023798477638,0.18398181913886233,2.987041979338776,Moderate
ENSP00000493147,"mean: 0.251807, var: 0.002548","mean: 0.553760, var: 0.005436","mean: 0.444727, var: 0.005980","mean: 0.493018, var: 0.005013","mean: 0.150452, var: 0.002823","mean: 0.404785, var: 0.009819","mean: 0.074237, var: 0.002065","mean: 0.138562, var: 0.000652","mean: 0.148914, var: 0.002915","mean: 0.205981, var: 0.002089","mean: 0.031675, var: 0.000872",3.2199312836014826,0.2162976674064233,3.003633616195059,Moderate
ENSP00000458340,"mean: 0.151648, var: 0.000389","mean: 0.631543, var: 0.004510","mean: 0.494824, var: 0.009067","mean: 0.081226, var: 0.001685","mean: 0.088342, var: 0.000597","mean: 0.225110, var: 0.007528","mean: 0.025163, var: 0.000526","mean: 0.090198, var: 0.001699","mean: 0.168591, var: 0.002827","mean: 0.129340, var: 0.001861","mean: 0.514868, var: 0.042844",2.894509109433856,0.300121264415656,2.5943878450182,Moderate
ENSP00000394709,"mean: 0.150232, var: 0.002559","mean: 0.513184, var: 0.002120","mean: 0.548145, var: 0.001886","mean: 0.031189, var: 0.000265","mean: 0.145483, var: 0.004952","mean: 0.382812, var: 0.029597","mean: 0.050217, var: 0.002916","mean: 0.125220, var: 0.000969","mean: 0.202869, var: 0.009904","mean: 0.162903, var: 0.004604","mean: 0.269702, var: 0.015900",3.095899777159607,0.33288033247403664,2.7630194446855705,Moderate
ENSP00000386477,"mean: 0.238672, var: 0.002748","mean: 0.196094, var: 0.001096","mean: 0.092902, var: 0.000342","mean: 0.855469, var: 0.000841","mean: 0.223706, var: 0.001858","mean: 0.150159, var: 0.004605","mean: 0.023621, var: 0.000170","mean: 0.340186, var: 0.005675","mean: 0.315381, var: 0.004948","mean: 0.279883, var: 0.000111","mean: 0.022612, var: 0.000438",2.896702745013617,0.13031748543416527,2.766385259579452,Moderate
ENSP00000417714,"mean: 0.129736, var: 0.000552","mean: 0.595215, var: 0.003117","mean: 0.414209, var: 0.003412","mean: 0.135306, var: 0.007033","mean: 0.137329, var: 0.001661","mean: 0.384570, var: 0.008314","mean: 0.057513, var: 0.001594","mean: 0.074042, var: 0.000459","mean: 0.058661, var: 0.000665","mean: 0.065332, var: 0.000233","mean: 0.058174, var: 0.004081",2.716699354466413,0.16988522266432954,2.5468141318020834,Moderate
ENSP00000375719,"mean: 0.098157, var: 0.000599","mean: 0.527100, var: 0.003681","mean: 0.664746, var: 0.002491","mean: 0.560010, var: 0.012072","mean: 0.107239, var: 0.000641","mean: 0.487305, var: 0.007823","mean: 0.014918, var: 0.000232","mean: 0.205884, var: 0.004243","mean: 0.162842, var: 0.003752","mean: 0.090228, var: 0.001007","mean: 0.531543, var: 0.095591",2.987890354110094,0.4134277894058861,2.574462564704208,Moderate
ENSP00000454035,"mean: 0.174268, var: 0.001034","mean: 0.571387, var: 0.001597","mean: 0.426855, var: 0.003198","mean: 0.367871, var: 0.004685","mean: 0.180444, var: 0.000805","mean: 0.210242, var: 0.004455","mean: 0.082501, var: 0.000328","mean: 0.094824, var: 0.000252","mean: 0.116211, var: 0.000808","mean: 0.221997, var: 0.001715","mean: 0.033899, var: 0.001594",3.120585428593478,0.12241564351813201,2.9981697850753464,Moderate
ENSP00000413612,"mean: 0.134460, var: 0.000358","mean: 0.637988, var: 0.002035","mean: 0.615527, var: 0.003214","mean: 0.058487, var: 0.000958","mean: 0.126868, var: 0.000527","mean: 0.157251, var: 0.003309","mean: 0.201001, var: 0.006802","mean: 0.243872, var: 0.009752","mean: 0.091791, var: 0.001067","mean: 0.061880, var: 0.000605","mean: 0.168271, var: 0.014280",2.9320214495429022,0.2150005644772109,2.717020885065691,Moderate
ENSP00000388905,"mean: 0.128394, var: 0.000241","mean: 0.474707, var: 0.003213","mean: 0.457471, var: 0.002130","mean: 0.373804, var: 0.008552","mean: 0.064014, var: 0.000180","mean: 0.264551, var: 0.005474","mean: 0.062952, var: 0.001153","mean: 0.209241, var: 0.005921","mean: 0.180127, var: 0.001179","mean: 0.240820, var: 0.003465","mean: 0.047809, var: 0.002791",3.1689267687587916,0.1865058241297377,2.982420944629054,Moderate
ENSP00000379376,"mean: 0.151245, var: 0.000385","mean: 0.552686, var: 0.007093","mean: 0.398730, var: 0.004583","mean: 0.254858, var: 0.004795","mean: 0.070319, var: 0.000248","mean: 0.383496, var: 0.006988","mean: 0.022756, var: 0.000522","mean: 0.162158, var: 0.004671","mean: 0.131970, var: 0.001033","mean: 0.111932, var: 0.001753","mean: 0.153308, var: 0.013435",3.063615604264994,0.23031144719581356,2.8333041570691804,Moderate
ENSP00000498726,"mean: 0.156433, var: 0.001358","mean: 0.441602, var: 0.003059","mean: 0.515430, var: 0.001756","mean: 0.483447, var: 0.002558","mean: 0.105566, var: 0.000789","mean: 0.297656, var: 0.000226","mean: 0.084805, var: 0.003175","mean: 0.103516, var: 0.000711","mean: 0.089063, var: 0.001033","mean: 0.104456, var: 0.000386","mean: 0.167474, var: 0.014017",3.1368297255307507,0.15399659561964446,2.982833129911106,Moderate
ENSP00000498247,"mean: 0.177087, var: 0.002315","mean: 0.547461, var: 0.003386","mean: 0.507568, var: 0.001065","mean: 0.519775, var: 0.001888","mean: 0.202295, var: 0.001812","mean: 0.553662, var: 0.008208","mean: 0.030991, var: 0.000725","mean: 0.134253, var: 0.001151","mean: 0.152368, var: 0.008206","mean: 0.156250, var: 0.002074","mean: 0.105530, var: 0.005023",3.162575040999134,0.19514489356109516,2.9674301474380385,Moderate
ENSP00000456297,"mean: 0.245337, var: 0.000865","mean: 0.162061, var: 0.000572","mean: 0.092786, var: 0.000142","mean: 0.861035, var: 0.001117","mean: 0.214062, var: 0.000684","mean: 0.179028, var: 0.001876","mean: 0.016132, var: 0.000071","mean: 0.309253, var: 0.003519","mean: 0.325879, var: 0.004911","mean: 0.278003, var: 0.003800","mean: 0.031822, var: 0.000309",2.8874954972329894,0.10633893798566786,2.7811565592473215,Moderate
ENSP00000430106,"mean: 0.266553, var: 0.004830","mean: 0.493701, var: 0.004572","mean: 0.511475, var: 0.002435","mean: 0.037296, var: 0.000199","mean: 0.128046, var: 0.004102","mean: 0.452637, var: 0.002163","mean: 0.016519, var: 0.000109","mean: 0.254810, var: 0.001539","mean: 0.253662, var: 0.004816","mean: 0.191235, var: 0.000437","mean: 0.026267, var: 0.001136",2.9645290350492686,0.1502998842811003,2.8142291507681683,Moderate
ENSP00000418100,"mean: 0.223511, var: 0.001702","mean: 0.487451, var: 0.002974","mean: 0.593066, var: 0.012051","mean: 0.072937, var: 0.000451","mean: 0.117419, var: 0.000473","mean: 0.202808, var: 0.000477","mean: 0.015963, var: 0.000189","mean: 0.141333, var: 0.001643","mean: 0.237500, var: 0.000482","mean: 0.250562, var: 0.007609","mean: 0.107248, var: 0.004333",3.0312937202980557,0.1686894371419283,2.862604283156127,Moderate
ENSP00000408607,"mean: 0.116846, var: 0.000347","mean: 0.575781, var: 0.002421","mean: 0.526855, var: 0.002272","mean: 0.234265, var: 0.009760","mean: 0.109558, var: 0.000592","mean: 0.262695, var: 0.002610","mean: 0.102222, var: 0.002051","mean: 0.067566, var: 0.000407","mean: 0.019005, var: 0.000103","mean: 0.166577, var: 0.001916","mean: 0.031610, var: 0.001284",2.7380011939827313,0.13364119067918706,2.6043600033035443,Moderate
ENSP00000404233,"mean: 0.154993, var: 0.000781","mean: 0.507520, var: 0.003078","mean: 0.541357, var: 0.003875","mean: 0.423242, var: 0.003135","mean: 0.117810, var: 0.000420","mean: 0.329150, var: 0.001398","mean: 0.041908, var: 0.000736","mean: 0.105432, var: 0.000306","mean: 0.105811, var: 0.002495","mean: 0.159253, var: 0.000349","mean: 0.115222, var: 0.007211",3.0963916084448173,0.1365191855840786,2.9598724228607387,Moderate
ENSP00000398314,"mean: 0.140100, var: 0.000717","mean: 0.533447, var: 0.004274","mean: 0.540039, var: 0.005443","mean: 0.538672, var: 0.016199","mean: 0.106677, var: 0.000850","mean: 0.505908, var: 0.012336","mean: 0.121912, var: 0.003022","mean: 0.103906, var: 0.000706","mean: 0.134766, var: 0.001936","mean: 0.250146, var: 0.006283","mean: 0.024432, var: 0.000634",3.0592524645451435,0.25517582070572215,2.8040766438394216,Moderate
ENSP00000507486,"mean: 0.382324, var: 0.004221","mean: 0.210425, var: 0.000807","mean: 0.260132, var: 0.002135","mean: 0.073999, var: 0.001867","mean: 0.072673, var: 0.001329","mean: 0.778125, var: 0.020010","mean: 0.024487, var: 0.000598","mean: 0.275049, var: 0.008280","mean: 0.071277, var: 0.001284","mean: 0.154736, var: 0.004616","mean: 0.128925, var: 0.016990",2.81124407400381,0.28749738962988536,2.5237466843739247,Moderate
ENSP00000491361,"mean: 0.218994, var: 0.001450","mean: 0.434375, var: 0.006246","mean: 0.425293, var: 0.003822","mean: 0.516016, var: 0.024549","mean: 0.066211, var: 0.000151","mean: 0.516895, var: 0.001020","mean: 0.033221, var: 0.000853","mean: 0.189270, var: 0.030367","mean: 0.188647, var: 0.012271","mean: 0.275244, var: 0.004433","mean: 0.097964, var: 0.005907",3.246153621442572,0.38229165045973373,2.8638619709828386,Moderate
ENSP00000490465,"mean: 0.108716, var: 0.000796","mean: 0.525732, var: 0.002029","mean: 0.557422, var: 0.008564","mean: 0.155280, var: 0.009375","mean: 0.049371, var: 0.000201","mean: 0.255029, var: 0.006362","mean: 0.024785, var: 0.000539","mean: 0.193762, var: 0.005942","mean: 0.265234, var: 0.004465","mean: 0.251916, var: 0.008090","mean: 0.147957, var: 0.011099",3.0829125215624247,0.2842933553806543,2.7986191661817705,Moderate
ENSP00000485945,"mean: 0.097717, var: 0.000134","mean: 0.374292, var: 0.012966","mean: 0.572900, var: 0.013230","mean: 0.720410, var: 0.002425","mean: 0.052203, var: 0.000194","mean: 0.301880, var: 0.003141","mean: 0.040720, var: 0.001478","mean: 0.132764, var: 0.002806","mean: 0.082281, var: 0.001330","mean: 0.179834, var: 0.006293","mean: 0.119794, var: 0.008731",2.8328378771351055,0.2573419931666159,2.5754958839684896,Moderate
ENSP00000456087,"mean: 0.131335, var: 0.000465","mean: 0.589160, var: 0.000963","mean: 0.550439, var: 0.001445","mean: 0.132062, var: 0.004464","mean: 0.098120, var: 0.000566","mean: 0.493750, var: 0.002673","mean: 0.064661, var: 0.001724","mean: 0.125854, var: 0.001616","mean: 0.105499, var: 0.001413","mean: 0.132971, var: 0.002409","mean: 0.105301, var: 0.011500",2.93105887980165,0.16044160302611354,2.7706172767755364,Moderate
ENSP00000443642,"mean: 0.104529, var: 0.000243","mean: 0.549561, var: 0.002004","mean: 0.708301, var: 0.000723","mean: 0.099402, var: 0.003573","mean: 0.121497, var: 0.001759","mean: 0.162244, var: 0.003806","mean: 0.033942, var: 0.001513","mean: 0.120740, var: 0.001039","mean: 0.119531, var: 0.000835","mean: 0.095856, var: 0.000551","mean: 0.155365, var: 0.004647",2.728021872656149,0.12417160001914541,2.6038502726370036,Moderate
ENSP00000243040,"mean: 0.125220, var: 0.000675","mean: 0.677148, var: 0.006017","mean: 0.400195, var: 0.002502","mean: 0.082056, var: 0.001538","mean: 0.093323, var: 0.000065","mean: 0.233105, var: 0.003960","mean: 0.025910, var: 0.000488","mean: 0.109790, var: 0.000792","mean: 0.131647, var: 0.003836","mean: 0.105920, var: 0.003204","mean: 0.044790, var: 0.002734",2.6376650002134037,0.14842759921271342,2.48923740100069,Moderate
ENSP00000502792,"mean: 0.171875, var: 0.000734","mean: 0.401465, var: 0.010431","mean: 0.572168, var: 0.004975","mean: 0.631738, var: 0.023470","mean: 0.050150, var: 0.000448","mean: 0.344824, var: 0.023120","mean: 0.063437, var: 0.002973","mean: 0.128784, var: 0.003382","mean: 0.078009, var: 0.000882","mean: 0.203198, var: 0.002324","mean: 0.087184, var: 0.005913",2.970297779000803,0.3450635822507887,2.6252341967500143,Moderate
ENSP00000435374,"mean: 0.153442, var: 0.001982","mean: 0.533301, var: 0.004205","mean: 0.450488, var: 0.004126","mean: 0.633398, var: 0.004459","mean: 0.128101, var: 0.001134","mean: 0.470361, var: 0.010382","mean: 0.101038, var: 0.002946","mean: 0.119324, var: 0.001406","mean: 0.182520, var: 0.007862","mean: 0.209351, var: 0.001250","mean: 0.065753, var: 0.001521",3.191437620928031,0.21996427668242172,2.971473344245609,Moderate
ENSP00000429629,"mean: 0.145972, var: 0.001081","mean: 0.403857, var: 0.005919","mean: 0.659570, var: 0.001872","mean: 0.290820, var: 0.013540","mean: 0.063550, var: 0.000271","mean: 0.520605, var: 0.007203","mean: 0.059634, var: 0.004354","mean: 0.121094, var: 0.001962","mean: 0.083463, var: 0.001719","mean: 0.094177, var: 0.001703","mean: 0.279285, var: 0.022454",3.0055073428208514,0.288466260993101,2.7170410818277504,Moderate
ENSP00000490955,"mean: 0.181274, var: 0.000303","mean: 0.526074, var: 0.003132","mean: 0.514160, var: 0.000893","mean: 0.438525, var: 0.002344","mean: 0.124097, var: 0.000962","mean: 0.403711, var: 0.001599","mean: 0.040057, var: 0.000536","mean: 0.145190, var: 0.002619","mean: 0.142395, var: 0.001766","mean: 0.216162, var: 0.000954","mean: 0.069438, var: 0.004133",3.179059370614358,0.11807690216703841,3.0609824684473197,Moderate
ENSP00000376971,"mean: 0.167700, var: 0.001869","mean: 0.568262, var: 0.002121","mean: 0.557178, var: 0.002857","mean: 0.606836, var: 0.016222","mean: 0.118237, var: 0.000475","mean: 0.342480, var: 0.000484","mean: 0.035944, var: 0.000821","mean: 0.178625, var: 0.002107","mean: 0.118530, var: 0.002967","mean: 0.199194, var: 0.005901","mean: 0.169984, var: 0.008402",3.171631835523904,0.22224273580151854,2.9493890997223855,Moderate
ENSP00000466525,"mean: 0.161035, var: 0.000335","mean: 0.366846, var: 0.012849","mean: 0.315283, var: 0.002996","mean: 0.452026, var: 0.020669","mean: 0.093616, var: 0.000624","mean: 0.540381, var: 0.012292","mean: 0.164270, var: 0.003550","mean: 0.233862, var: 0.024714","mean: 0.090125, var: 0.000621","mean: 0.140125, var: 0.001547","mean: 0.080716, var: 0.003487",3.2710524880587775,0.3606966645127571,2.9103558235460203,Moderate
ENSP00000451953,"mean: 0.089816, var: 0.003709","mean: 0.672559, var: 0.003681","mean: 0.368652, var: 0.001536","mean: 0.358838, var: 0.008890","mean: 0.089117, var: 0.001347","mean: 0.359644, var: 0.011904","mean: 0.189685, var: 0.004900","mean: 0.091516, var: 0.002272","mean: 0.087566, var: 0.004581","mean: 0.073251, var: 0.002276","mean: 0.116024, var: 0.018982",2.9909395468389284,0.30864777997052545,2.6822917668684028,Moderate
ENSP00000413898,"mean: 0.111340, var: 0.000574","mean: 0.493896, var: 0.003459","mean: 0.575195, var: 0.005906","mean: 0.383740, var: 0.001804","mean: 0.075812, var: 0.000318","mean: 0.210303, var: 0.002120","mean: 0.103668, var: 0.003351","mean: 0.130762, var: 0.002677","mean: 0.117688, var: 0.000497","mean: 0.163574, var: 0.000965","mean: 0.147095, var: 0.017894",3.132823656771675,0.19861911798783172,2.934204538783843,Moderate
ENSP00000408797,"mean: 0.188660, var: 0.003822","mean: 0.498193, var: 0.001913","mean: 0.598828, var: 0.012415","mean: 0.347040, var: 0.048850","mean: 0.131824, var: 0.000624","mean: 0.412842, var: 0.011310","mean: 0.033050, var: 0.001192","mean: 0.081754, var: 0.002557","mean: 0.127673, var: 0.001519","mean: 0.181616, var: 0.012674","mean: 0.042763, var: 0.003220",2.9932658140754302,0.3974941176122811,2.595771696463149,Moderate
ENSP00000263255,"mean: 0.792773, var: 0.006388","mean: 0.119482, var: 0.001217","mean: 0.087146, var: 0.000060","mean: 0.032536, var: 0.000474","mean: 0.248193, var: 0.020410","mean: 0.918359, var: 0.001370","mean: 0.346143, var: 0.014895","mean: 0.297021, var: 0.006616","mean: 0.182935, var: 0.001738","mean: 0.152783, var: 0.005477","mean: 0.408594, var: 0.008167",2.87740591508844,0.3078091014324465,2.5695968136559935,Moderate
ENSP00000452748,"mean: 0.191333, var: 0.000421","mean: 0.558545, var: 0.003598","mean: 0.479932, var: 0.004588","mean: 0.309448, var: 0.024874","mean: 0.074207, var: 0.000105","mean: 0.334375, var: 0.001885","mean: 0.077222, var: 0.003086","mean: 0.222437, var: 0.013386","mean: 0.122107, var: 0.004088","mean: 0.151617, var: 0.004425","mean: 0.105341, var: 0.004331",3.2283038280371,0.2985138362727423,2.9297899917643577,Moderate
ENSP00000425028,"mean: 0.126599, var: 0.000638","mean: 0.565137, var: 0.006887","mean: 0.398389, var: 0.007399","mean: 0.575391, var: 0.003256","mean: 0.108252, var: 0.000307","mean: 0.324023, var: 0.000449","mean: 0.106299, var: 0.005619","mean: 0.135937, var: 0.000914","mean: 0.096094, var: 0.000804","mean: 0.161475, var: 0.000400","mean: 0.279810, var: 0.010649",3.2601088001286707,0.19260662134193657,3.067502178786734,Moderate
ENSP00000417527,"mean: 0.151404, var: 0.000451","mean: 0.569727, var: 0.003102","mean: 0.452197, var: 0.004321","mean: 0.287646, var: 0.005679","mean: 0.084747, var: 0.000204","mean: 0.276465, var: 0.006598","mean: 0.043556, var: 0.001421","mean: 0.222131, var: 0.013064","mean: 0.134033, var: 0.002929","mean: 0.166992, var: 0.002737","mean: 0.102423, var: 0.006045",3.160566647465821,0.23925074968341004,2.921315897782411,Moderate
ENSP00000425452,"mean: 0.167822, var: 0.001040","mean: 0.513525, var: 0.004365","mean: 0.547314, var: 0.003734","mean: 0.522656, var: 0.011705","mean: 0.113794, var: 0.000832","mean: 0.365674, var: 0.004274","mean: 0.100784, var: 0.002730","mean: 0.091980, var: 0.000415","mean: 0.096033, var: 0.000651","mean: 0.216333, var: 0.002619","mean: 0.043304, var: 0.001894",3.068882887429537,0.18458704573613816,2.884295841693399,Moderate
ENSP00000469593,"mean: 0.169580, var: 0.000984","mean: 0.605664, var: 0.001256","mean: 0.384717, var: 0.003731","mean: 0.301025, var: 0.013213","mean: 0.182300, var: 0.000301","mean: 0.256055, var: 0.005268","mean: 0.033762, var: 0.000313","mean: 0.160754, var: 0.001729","mean: 0.148950, var: 0.004518","mean: 0.129431, var: 0.001930","mean: 0.060506, var: 0.003127",3.1188537251059825,0.19132493493700573,2.9275287901689766,Moderate
ENSP00000463843,"mean: 0.170142, var: 0.000209","mean: 0.560400, var: 0.005115","mean: 0.465918, var: 0.003406","mean: 0.529346, var: 0.008654","mean: 0.107996, var: 0.000532","mean: 0.391260, var: 0.003044","mean: 0.082324, var: 0.003599","mean: 0.159583, var: 0.002047","mean: 0.140991, var: 0.002496","mean: 0.253198, var: 0.000795","mean: 0.054944, var: 0.002662",3.20780404329098,0.18020442779977125,3.0275996154912086,Moderate
ENSP00000463823,"mean: 0.114514, var: 0.000264","mean: 0.422461, var: 0.010680","mean: 0.375391, var: 0.003141","mean: 0.665820, var: 0.009584","mean: 0.097864, var: 0.000307","mean: 0.483447, var: 0.010396","mean: 0.086127, var: 0.001493","mean: 0.210510, var: 0.017667","mean: 0.085406, var: 0.001145","mean: 0.208521, var: 0.003917","mean: 0.066401, var: 0.002209",3.0859308389570583,0.28725351099195406,2.7986773279651045,Moderate
