ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Expected_Entropy,Mutual_Information,Uncertainty_Level
ENSP00000479464,"mean: 0.170911, var: 0.000815","mean: 0.561621, var: 0.007778","mean: 0.463623, var: 0.013376","mean: 0.402246, var: 0.000576","mean: 0.120630, var: 0.000543","mean: 0.285645, var: 0.001737","mean: 0.282983, var: 0.011560","mean: 0.198047, var: 0.002742","mean: 0.152661, var: 0.001135","mean: 0.194202, var: 0.002599","mean: 0.299097, var: 0.004882",3.6058232570257505,0.23758827235193053,3.36823498467382,High
ENSP00000469702,"mean: 0.148560, var: 0.000892","mean: 0.475098, var: 0.008140","mean: 0.359399, var: 0.006803","mean: 0.555908, var: 0.002687","mean: 0.083374, var: 0.000652","mean: 0.375781, var: 0.002131","mean: 0.275391, var: 0.009210","mean: 0.114392, var: 0.000809","mean: 0.072156, var: 0.000170","mean: 0.130066, var: 0.000820","mean: 0.280835, var: 0.008669",3.320764553536191,0.21055886669440482,3.110205686841786,High
ENSP00000454923,"mean: 0.217310, var: 0.001484","mean: 0.509375, var: 0.002472","mean: 0.413525, var: 0.001119","mean: 0.411108, var: 0.011439","mean: 0.163696, var: 0.000638","mean: 0.372168, var: 0.003767","mean: 0.195764, var: 0.003766","mean: 0.153430, var: 0.002511","mean: 0.175537, var: 0.000843","mean: 0.128198, var: 0.001442","mean: 0.062519, var: 0.005849",3.418959623394662,0.19048848614234506,3.228471137252317,High
ENSP00000452630,"mean: 0.186377, var: 0.000464","mean: 0.463428, var: 0.001861","mean: 0.434863, var: 0.001140","mean: 0.476709, var: 0.006871","mean: 0.113037, var: 0.001223","mean: 0.459326, var: 0.003743","mean: 0.054071, var: 0.001447","mean: 0.161475, var: 0.002442","mean: 0.179211, var: 0.002854","mean: 0.180823, var: 0.002371","mean: 0.099152, var: 0.008760",3.2872856320689614,0.18302759457459433,3.104258037494367,High
ENSP00000451127,"mean: 0.205762, var: 0.002314","mean: 0.461230, var: 0.003144","mean: 0.518652, var: 0.003356","mean: 0.501367, var: 0.002968","mean: 0.120325, var: 0.001689","mean: 0.329102, var: 0.001324","mean: 0.104581, var: 0.004474","mean: 0.158337, var: 0.002251","mean: 0.146277, var: 0.001628","mean: 0.247266, var: 0.001589","mean: 0.068893, var: 0.003845",3.328384330107595,0.1681095517643216,3.160274778343273,High
ENSP00000435532,"mean: 0.119165, var: 0.000602","mean: 0.445068, var: 0.010940","mean: 0.347534, var: 0.008535","mean: 0.594092, var: 0.008866","mean: 0.116736, var: 0.001113","mean: 0.569189, var: 0.010432","mean: 0.082971, var: 0.002990","mean: 0.370532, var: 0.037229","mean: 0.105106, var: 0.003088","mean: 0.365063, var: 0.007075","mean: 0.146352, var: 0.006176",3.322249588118895,0.41577581862750973,2.9064737694913854,High
ENSP00000425714,"mean: 0.145752, var: 0.000494","mean: 0.481641, var: 0.014412","mean: 0.368945, var: 0.005757","mean: 0.666602, var: 0.004552","mean: 0.105273, var: 0.000994","mean: 0.545264, var: 0.006887","mean: 0.093317, var: 0.004816","mean: 0.292896, var: 0.021062","mean: 0.084225, var: 0.001842","mean: 0.308838, var: 0.009370","mean: 0.174045, var: 0.014289",3.2950251871678935,0.3833207202500732,2.9117044669178203,High
ENSP00000420469,"mean: 0.215552, var: 0.003114","mean: 0.586523, var: 0.003052","mean: 0.482568, var: 0.004498","mean: 0.288623, var: 0.014045","mean: 0.177393, var: 0.001239","mean: 0.388672, var: 0.001511","mean: 0.036920, var: 0.000792","mean: 0.218994, var: 0.008492","mean: 0.166467, var: 0.002556","mean: 0.248877, var: 0.006111","mean: 0.069344, var: 0.004094",3.3121130206005773,0.25304005409841723,3.05907296650216,High
ENSP00000468485,"mean: 0.264746, var: 0.003573","mean: 0.386572, var: 0.003336","mean: 0.370972, var: 0.007926","mean: 0.505371, var: 0.013725","mean: 0.076312, var: 0.000817","mean: 0.200842, var: 0.004787","mean: 0.367480, var: 0.025962","mean: 0.241431, var: 0.008605","mean: 0.153235, var: 0.006579","mean: 0.327319, var: 0.008950","mean: 0.071965, var: 0.007207",3.5041305964748073,0.41426264213116815,3.089867954343639,High
ENSP00000464865,"mean: 0.192529, var: 0.003155","mean: 0.538721, var: 0.004418","mean: 0.436279, var: 0.002950","mean: 0.549072, var: 0.002397","mean: 0.172388, var: 0.000994","mean: 0.594434, var: 0.006089","mean: 0.044279, var: 0.002054","mean: 0.215283, var: 0.000959","mean: 0.211597, var: 0.004200","mean: 0.331836, var: 0.004744","mean: 0.239087, var: 0.001662",3.4591952967965196,0.19009276757482632,3.2691025292216933,High
ENSP00000464429,"mean: 0.185132, var: 0.001134","mean: 0.499756, var: 0.004316","mean: 0.495605, var: 0.006345","mean: 0.440576, var: 0.007080","mean: 0.143677, var: 0.000587","mean: 0.416064, var: 0.003683","mean: 0.087207, var: 0.001895","mean: 0.127441, var: 0.000746","mean: 0.148730, var: 0.001640","mean: 0.194409, var: 0.000644","mean: 0.110535, var: 0.006001",3.3321021155682016,0.186553546185435,3.1455485693827665,High
ENSP00000429271,"mean: 0.191455, var: 0.000731","mean: 0.644043, var: 0.002254","mean: 0.453027, var: 0.005873","mean: 0.344556, var: 0.008781","mean: 0.232983, var: 0.001306","mean: 0.288647, var: 0.005808","mean: 0.039496, var: 0.000597","mean: 0.208154, var: 0.006167","mean: 0.237061, var: 0.010453","mean: 0.171423, var: 0.002846","mean: 0.113415, var: 0.009906",3.3685218664436665,0.27522508114980027,3.093296785293866,High
ENSP00000417446,"mean: 0.187354, var: 0.000696","mean: 0.429346, var: 0.003044","mean: 0.510254, var: 0.004056","mean: 0.363037, var: 0.002101","mean: 0.116760, var: 0.000675","mean: 0.289917, var: 0.002601","mean: 0.204663, var: 0.006465","mean: 0.177954, var: 0.001835","mean: 0.150574, var: 0.001743","mean: 0.187549, var: 0.000614","mean: 0.143469, var: 0.007427",3.50708755733448,0.17457033047335266,3.3325172268611274,High
ENSP00000507709,"mean: 0.293774, var: 0.002136","mean: 0.443457, var: 0.005309","mean: 0.474707, var: 0.002839","mean: 0.288306, var: 0.009412","mean: 0.120007, var: 0.002071","mean: 0.465625, var: 0.001599","mean: 0.074103, var: 0.001822","mean: 0.365527, var: 0.003166","mean: 0.300049, var: 0.008412","mean: 0.451172, var: 0.006340","mean: 0.063901, var: 0.003059",3.49982374835533,0.2443065401417613,3.2555172082135684,High
ENSP00000455781,"mean: 0.238770, var: 0.002874","mean: 0.461230, var: 0.004530","mean: 0.457422, var: 0.005593","mean: 0.515381, var: 0.005349","mean: 0.109399, var: 0.000853","mean: 0.462891, var: 0.008078","mean: 0.052118, var: 0.001172","mean: 0.214502, var: 0.003335","mean: 0.177917, var: 0.003373","mean: 0.202686, var: 0.000480","mean: 0.084212, var: 0.002398",3.320145274530196,0.2074711364020211,3.112674138128175,High
ENSP00000442380,"mean: 0.218994, var: 0.000804","mean: 0.380029, var: 0.001604","mean: 0.411719, var: 0.006089","mean: 0.215967, var: 0.005146","mean: 0.108881, var: 0.000875","mean: 0.497363, var: 0.000940","mean: 0.204919, var: 0.016964","mean: 0.188098, var: 0.002303","mean: 0.159424, var: 0.001014","mean: 0.174390, var: 0.001589","mean: 0.270313, var: 0.013937",3.575463282080684,0.24687307054639177,3.3285902115342925,High
ENSP00000429437,"mean: 0.198730, var: 0.000643","mean: 0.529199, var: 0.003678","mean: 0.391211, var: 0.002667","mean: 0.410449, var: 0.007924","mean: 0.089978, var: 0.000234","mean: 0.315332, var: 0.002068","mean: 0.053848, var: 0.001707","mean: 0.172485, var: 0.006290","mean: 0.137988, var: 0.000753","mean: 0.281104, var: 0.004312","mean: 0.088763, var: 0.007708",3.2766142559723863,0.2033868322341306,3.0732274237382557,High
ENSP00000457404,"mean: 0.234326, var: 0.001467","mean: 0.455566, var: 0.005052","mean: 0.430908, var: 0.004025","mean: 0.452148, var: 0.002481","mean: 0.115540, var: 0.000401","mean: 0.284619, var: 0.000674","mean: 0.074951, var: 0.003027","mean: 0.216089, var: 0.003990","mean: 0.236816, var: 0.007673","mean: 0.184912, var: 0.001549","mean: 0.133789, var: 0.007955",3.47445406009054,0.2068657679199573,3.2675882921705823,High
ENSP00000435967,"mean: 0.247632, var: 0.002252","mean: 0.536279, var: 0.003131","mean: 0.333301, var: 0.003785","mean: 0.516309, var: 0.004700","mean: 0.183545, var: 0.001178","mean: 0.396777, var: 0.003511","mean: 0.083157, var: 0.001980","mean: 0.143799, var: 0.001260","mean: 0.128833, var: 0.001798","mean: 0.170093, var: 0.000086","mean: 0.092352, var: 0.004596",3.3362453172364317,0.16351634695544343,3.172728970280988,High
ENSP00000435145,"mean: 0.211499, var: 0.001649","mean: 0.457568, var: 0.001561","mean: 0.446240, var: 0.006657","mean: 0.481738, var: 0.003613","mean: 0.115735, var: 0.000227","mean: 0.381055, var: 0.000836","mean: 0.032423, var: 0.000813","mean: 0.228149, var: 0.000981","mean: 0.205981, var: 0.003459","mean: 0.195532, var: 0.001086","mean: 0.235510, var: 0.018054",3.4488756714069537,0.19423228948807633,3.2546433819188776,High
ENSP00000377950,"mean: 0.268555, var: 0.003168","mean: 0.554541, var: 0.002573","mean: 0.330786, var: 0.003627","mean: 0.275439, var: 0.010576","mean: 0.172363, var: 0.001811","mean: 0.233691, var: 0.008388","mean: 0.072021, var: 0.002452","mean: 0.252197, var: 0.012046","mean: 0.214307, var: 0.002234","mean: 0.191626, var: 0.004116","mean: 0.183315, var: 0.017799",3.5384979250999273,0.32952736050288456,3.2089705645970428,High
ENSP00000451085,"mean: 0.311963, var: 0.000602","mean: 0.405811, var: 0.007958","mean: 0.470459, var: 0.007658","mean: 0.206366, var: 0.011036","mean: 0.319409, var: 0.006340","mean: 0.294385, var: 0.006784","mean: 0.016146, var: 0.000447","mean: 0.138477, var: 0.000577","mean: 0.345020, var: 0.020407","mean: 0.334497, var: 0.004582","mean: 0.039141, var: 0.002420",3.335035665212775,0.3223603390155847,3.0126753261971904,High
ENSP00000474497,"mean: 0.238330, var: 0.000749","mean: 0.500439, var: 0.004234","mean: 0.466357, var: 0.005601","mean: 0.354297, var: 0.004203","mean: 0.144763, var: 0.001389","mean: 0.386328, var: 0.001001","mean: 0.101859, var: 0.004222","mean: 0.254614, var: 0.003585","mean: 0.279712, var: 0.004952","mean: 0.278638, var: 0.001398","mean: 0.142316, var: 0.008811",3.629650225620952,0.2170541575039387,3.412596068117013,High
ENSP00000414865,"mean: 0.209497, var: 0.001471","mean: 0.519287, var: 0.002791","mean: 0.414453, var: 0.003912","mean: 0.405469, var: 0.001514","mean: 0.122510, var: 0.000706","mean: 0.395410, var: 0.003050","mean: 0.173596, var: 0.009645","mean: 0.129456, var: 0.001504","mean: 0.117493, var: 0.001923","mean: 0.143091, var: 0.000037","mean: 0.161536, var: 0.011962",3.4158231400853176,0.20021258047714513,3.2156105596081725,High
ENSP00000399816,"mean: 0.128564, var: 0.000397","mean: 0.435059, var: 0.001580","mean: 0.611523, var: 0.006440","mean: 0.370264, var: 0.009113","mean: 0.088171, var: 0.000314","mean: 0.423828, var: 0.000788","mean: 0.103210, var: 0.004685","mean: 0.204053, var: 0.001629","mean: 0.270630, var: 0.008892","mean: 0.266479, var: 0.001344","mean: 0.092935, var: 0.005314",3.358011626419295,0.21105908739288962,3.1469525390264055,High
ENSP00000361978,"mean: 0.177417, var: 0.000660","mean: 0.514355, var: 0.003933","mean: 0.519092, var: 0.005807","mean: 0.315576, var: 0.001959","mean: 0.118420, var: 0.000396","mean: 0.265332, var: 0.001235","mean: 0.120410, var: 0.005214","mean: 0.155762, var: 0.001774","mean: 0.191162, var: 0.001947","mean: 0.171375, var: 0.001239","mean: 0.221655, var: 0.013488",3.4548392724808075,0.1972679086030802,3.2575713638777275,High
ENSP00000501354,"mean: 0.232788, var: 0.000332","mean: 0.496582, var: 0.005382","mean: 0.445264, var: 0.001606","mean: 0.403809, var: 0.000666","mean: 0.104425, var: 0.000939","mean: 0.430566, var: 0.001287","mean: 0.040126, var: 0.001057","mean: 0.239185, var: 0.002663","mean: 0.180530, var: 0.003080","mean: 0.272974, var: 0.002244","mean: 0.162146, var: 0.009929",3.441753646772809,0.16141431717787993,3.280339329594929,High
ENSP00000439003,"mean: 0.157642, var: 0.000100","mean: 0.505029, var: 0.002872","mean: 0.503271, var: 0.003097","mean: 0.399951, var: 0.002029","mean: 0.101965, var: 0.000360","mean: 0.381982, var: 0.000064","mean: 0.091043, var: 0.004128","mean: 0.190869, var: 0.002092","mean: 0.133984, var: 0.001647","mean: 0.213403, var: 0.001402","mean: 0.168466, var: 0.010449",3.381988428948128,0.15467042246986898,3.2273180064782587,High
ENSP00000430847,"mean: 0.211401, var: 0.001342","mean: 0.438037, var: 0.003416","mean: 0.466748, var: 0.003682","mean: 0.318799, var: 0.001640","mean: 0.112939, var: 0.000882","mean: 0.412451, var: 0.000979","mean: 0.106018, var: 0.002648","mean: 0.172021, var: 0.001741","mean: 0.140356, var: 0.002241","mean: 0.198242, var: 0.000807","mean: 0.144891, var: 0.010209",3.438789228172732,0.1654071381705517,3.2733820900021806,High
ENSP00000401510,"mean: 0.269238, var: 0.003960","mean: 0.557227, var: 0.001462","mean: 0.320776, var: 0.007381","mean: 0.209863, var: 0.009262","mean: 0.200562, var: 0.002965","mean: 0.178406, var: 0.007430","mean: 0.053122, var: 0.001479","mean: 0.281763, var: 0.012420","mean: 0.126135, var: 0.001460","mean: 0.194800, var: 0.008393","mean: 0.099520, var: 0.007422",3.323532337588806,0.31491312832107277,3.0086192092677333,High
ENSP00000501787,"mean: 0.193262, var: 0.000699","mean: 0.458887, var: 0.003581","mean: 0.499707, var: 0.001974","mean: 0.341919, var: 0.011113","mean: 0.102350, var: 0.001261","mean: 0.467236, var: 0.002849","mean: 0.060486, var: 0.002904","mean: 0.243652, var: 0.001534","mean: 0.198584, var: 0.003935","mean: 0.262354, var: 0.001087","mean: 0.183112, var: 0.009646",3.474192831416121,0.2135397823597019,3.260653049056419,High
ENSP00000459305,"mean: 0.223193, var: 0.001154","mean: 0.493262, var: 0.003163","mean: 0.344849, var: 0.005034","mean: 0.471289, var: 0.007512","mean: 0.141052, var: 0.000549","mean: 0.253564, var: 0.007242","mean: 0.098807, var: 0.004800","mean: 0.154504, var: 0.003724","mean: 0.192920, var: 0.002647","mean: 0.180591, var: 0.000890","mean: 0.141245, var: 0.010618",3.4494247413676242,0.24587752009046737,3.203547221277157,High
ENSP00000452121,"mean: 0.218408, var: 0.001361","mean: 0.398047, var: 0.002931","mean: 0.532471, var: 0.002981","mean: 0.365796, var: 0.008704","mean: 0.119641, var: 0.000643","mean: 0.498242, var: 0.002810","mean: 0.048058, var: 0.001200","mean: 0.153479, var: 0.000831","mean: 0.186890, var: 0.002433","mean: 0.259766, var: 0.001254","mean: 0.151303, var: 0.009499",3.3864170683351,0.1871527650018417,3.1992643033332584,High
ENSP00000433930,"mean: 0.218262, var: 0.005740","mean: 0.530762, var: 0.003709","mean: 0.383496, var: 0.005926","mean: 0.504541, var: 0.005181","mean: 0.158008, var: 0.002576","mean: 0.408789, var: 0.011487","mean: 0.144434, var: 0.006343","mean: 0.170532, var: 0.001889","mean: 0.330542, var: 0.018589","mean: 0.235352, var: 0.000594","mean: 0.184485, var: 0.005749",3.637673772874294,0.326798246121957,3.3108755267523367,High
ENSP00000412744,"mean: 0.173633, var: 0.000483","mean: 0.475342, var: 0.004238","mean: 0.557813, var: 0.000520","mean: 0.315942, var: 0.014986","mean: 0.094971, var: 0.000445","mean: 0.347729, var: 0.008528","mean: 0.054092, var: 0.002350","mean: 0.284546, var: 0.006651","mean: 0.188892, var: 0.001145","mean: 0.191357, var: 0.005636","mean: 0.183936, var: 0.003482",3.3961506214553103,0.2420063448999588,3.1541442765553516,High
ENSP00000463481,"mean: 0.177466, var: 0.000309","mean: 0.429150, var: 0.003913","mean: 0.460303, var: 0.004433","mean: 0.518311, var: 0.000844","mean: 0.071704, var: 0.000273","mean: 0.342432, var: 0.000518","mean: 0.083710, var: 0.002693","mean: 0.190918, var: 0.003213","mean: 0.174512, var: 0.003450","mean: 0.205811, var: 0.000293","mean: 0.126105, var: 0.009023",3.3384617102586884,0.15914454588141264,3.179317164377276,High
ENSP00000447739,"mean: 0.184924, var: 0.002784","mean: 0.522510, var: 0.002814","mean: 0.479785, var: 0.003718","mean: 0.481055, var: 0.013007","mean: 0.121106, var: 0.001289","mean: 0.550244, var: 0.015864","mean: 0.103326, var: 0.002261","mean: 0.117700, var: 0.000373","mean: 0.226953, var: 0.010888","mean: 0.228247, var: 0.002572","mean: 0.067213, var: 0.001903",3.281655071814959,0.27769131908970407,3.003963752725255,High
ENSP00000413636,"mean: 0.152637, var: 0.000289","mean: 0.478857, var: 0.003493","mean: 0.503760, var: 0.007261","mean: 0.414697, var: 0.006362","mean: 0.112134, var: 0.000181","mean: 0.231055, var: 0.001534","mean: 0.184735, var: 0.011413","mean: 0.172632, var: 0.002372","mean: 0.214746, var: 0.003199","mean: 0.188599, var: 0.000617","mean: 0.121716, var: 0.005005",3.450341616958703,0.21638739311767305,3.23395422384103,High
ENSP00000499306,"mean: 0.189966, var: 0.000532","mean: 0.459521, var: 0.006601","mean: 0.473340, var: 0.002523","mean: 0.320386, var: 0.006194","mean: 0.105957, var: 0.000536","mean: 0.418799, var: 0.004821","mean: 0.221338, var: 0.006518","mean: 0.185584, var: 0.004806","mean: 0.178430, var: 0.005907","mean: 0.262549, var: 0.003440","mean: 0.098080, var: 0.009912",3.5266276017967333,0.26750646333242306,3.25912113846431,High
ENSP00000423844,"mean: 0.214722, var: 0.001527","mean: 0.479248, var: 0.003283","mean: 0.427246, var: 0.005318","mean: 0.522852, var: 0.002433","mean: 0.144482, var: 0.000818","mean: 0.367090, var: 0.001682","mean: 0.119574, var: 0.007359","mean: 0.185913, var: 0.001956","mean: 0.223999, var: 0.007222","mean: 0.192847, var: 0.000145","mean: 0.160016, var: 0.012720",3.5451048241307044,0.22848323728315725,3.316621586847547,High
ENSP00000503895,"mean: 0.162134, var: 0.000236","mean: 0.499121, var: 0.004793","mean: 0.466895, var: 0.005164","mean: 0.411865, var: 0.004257","mean: 0.086310, var: 0.000240","mean: 0.305469, var: 0.002123","mean: 0.079382, var: 0.003316","mean: 0.139429, var: 0.001946","mean: 0.177368, var: 0.002578","mean: 0.175818, var: 0.001053","mean: 0.129163, var: 0.009308",3.289037942653515,0.19026651938081182,3.098771423272703,High
ENSP00000501638,"mean: 0.218823, var: 0.000941","mean: 0.290845, var: 0.005509","mean: 0.246948, var: 0.003364","mean: 0.439258, var: 0.013273","mean: 0.064484, var: 0.000124","mean: 0.297534, var: 0.007615","mean: 0.175073, var: 0.011279","mean: 0.183203, var: 0.001710","mean: 0.151672, var: 0.006221","mean: 0.230322, var: 0.002385","mean: 0.099243, var: 0.003476",3.4053777693565803,0.27715530871557875,3.1282224606410014,High
ENSP00000435644,"mean: 0.280029, var: 0.000960","mean: 0.523877, var: 0.006704","mean: 0.438867, var: 0.019444","mean: 0.367773, var: 0.007323","mean: 0.081458, var: 0.001329","mean: 0.310132, var: 0.018747","mean: 0.018380, var: 0.000941","mean: 0.211670, var: 0.001289","mean: 0.333545, var: 0.017681","mean: 0.411963, var: 0.012452","mean: 0.157867, var: 0.033720",3.416902373323656,0.4915909627666325,2.9253114105570233,High
ENSP00000449513,"mean: 0.121985, var: 0.000290","mean: 0.563574, var: 0.006940","mean: 0.471387, var: 0.007775","mean: 0.383789, var: 0.002032","mean: 0.079852, var: 0.000234","mean: 0.301929, var: 0.001121","mean: 0.214160, var: 0.009224","mean: 0.125244, var: 0.001803","mean: 0.110944, var: 0.001815","mean: 0.194592, var: 0.002598","mean: 0.158563, var: 0.007486",3.3099797151143564,0.21495055610308478,3.0950291590112715,High
ENSP00000425147,"mean: 0.443408, var: 0.001747","mean: 0.379541, var: 0.002306","mean: 0.269824, var: 0.002273","mean: 0.202612, var: 0.001996","mean: 0.198938, var: 0.002265","mean: 0.450391, var: 0.001463","mean: 0.075067, var: 0.001391","mean: 0.433643, var: 0.005520","mean: 0.350708, var: 0.007719","mean: 0.408252, var: 0.001792","mean: 0.170825, var: 0.007095",3.6775010242087864,0.19651254336013535,3.480988480848651,High
ENSP00000410149,"mean: 0.147290, var: 0.001218","mean: 0.486816, var: 0.002447","mean: 0.575049, var: 0.004381","mean: 0.464111, var: 0.010463","mean: 0.160840, var: 0.000774","mean: 0.422900, var: 0.001171","mean: 0.014717, var: 0.000236","mean: 0.186963, var: 0.001628","mean: 0.176746, var: 0.003072","mean: 0.250854, var: 0.004767","mean: 0.197845, var: 0.006492",3.314229901917632,0.19622058002681542,3.1180093218908165,High
ENSP00000407378,"mean: 0.196814, var: 0.002439","mean: 0.488574, var: 0.003699","mean: 0.489551, var: 0.005840","mean: 0.487695, var: 0.011312","mean: 0.121326, var: 0.001570","mean: 0.322852, var: 0.001695","mean: 0.101373, var: 0.002843","mean: 0.167175, var: 0.002547","mean: 0.182458, var: 0.003087","mean: 0.207446, var: 0.001901","mean: 0.056570, var: 0.001923",3.3208926201205964,0.2107405788569468,3.1101520412636496,High
ENSP00000462170,"mean: 0.181763, var: 0.000772","mean: 0.392725, var: 0.002544","mean: 0.462744, var: 0.002665","mean: 0.321216, var: 0.005674","mean: 0.101208, var: 0.000673","mean: 0.387109, var: 0.002447","mean: 0.076404, var: 0.002334","mean: 0.224707, var: 0.009773","mean: 0.184375, var: 0.002743","mean: 0.232178, var: 0.001071","mean: 0.138684, var: 0.018041",3.4542745699286774,0.24082073482222097,3.2134538351064563,High
ENSP00000431085,"mean: 0.544238, var: 0.001094","mean: 0.560107, var: 0.004376","mean: 0.316211, var: 0.000268","mean: 0.118530, var: 0.001291","mean: 0.645215, var: 0.008744","mean: 0.350635, var: 0.002584","mean: 0.092169, var: 0.000932","mean: 0.245410, var: 0.000816","mean: 0.151587, var: 0.001312","mean: 0.212402, var: 0.001038","mean: 0.171573, var: 0.012799",3.404771900483717,0.1827875953908012,3.221984305092916,High
ENSP00000506523,"mean: 0.280469, var: 0.004780","mean: 0.477246, var: 0.004226","mean: 0.416797, var: 0.003093","mean: 0.523145, var: 0.011602","mean: 0.189331, var: 0.002680","mean: 0.337744, var: 0.001780","mean: 0.096429, var: 0.002229","mean: 0.181873, var: 0.004580","mean: 0.211035, var: 0.006965","mean: 0.236255, var: 0.001407","mean: 0.048575, var: 0.001905",3.44665090454553,0.23940238025301783,3.2072485242925124,High
ENSP00000485723,"mean: 0.198779, var: 0.000620","mean: 0.466016, var: 0.005348","mean: 0.387207, var: 0.007595","mean: 0.399854, var: 0.001566","mean: 0.083185, var: 0.000859","mean: 0.327686, var: 0.002274","mean: 0.181165, var: 0.012201","mean: 0.243481, var: 0.003569","mean: 0.092090, var: 0.000484","mean: 0.171484, var: 0.000682","mean: 0.282410, var: 0.014363",3.515867837414814,0.24311529581970664,3.2727525415951075,High
ENSP00000472858,"mean: 0.197290, var: 0.001423","mean: 0.481201, var: 0.003406","mean: 0.427197, var: 0.004371","mean: 0.543408, var: 0.004679","mean: 0.143262, var: 0.000160","mean: 0.448437, var: 0.003758","mean: 0.097852, var: 0.004958","mean: 0.209790, var: 0.002589","mean: 0.213623, var: 0.006573","mean: 0.160425, var: 0.001743","mean: 0.250183, var: 0.009564",3.529970007345626,0.2302192933015631,3.299750714044063,High
ENSP00000429541,"mean: 0.250903, var: 0.003657","mean: 0.334424, var: 0.005438","mean: 0.373193, var: 0.013006","mean: 0.392822, var: 0.024625","mean: 0.052551, var: 0.001411","mean: 0.467358, var: 0.019752","mean: 0.032555, var: 0.001255","mean: 0.290112, var: 0.016263","mean: 0.291040, var: 0.036504","mean: 0.468506, var: 0.006859","mean: 0.104626, var: 0.012335",3.3795761463579868,0.5679419185082556,2.8116342278497313,High
ENSP00000416618,"mean: 0.204932, var: 0.000844","mean: 0.433838, var: 0.003105","mean: 0.447803, var: 0.003824","mean: 0.340625, var: 0.007227","mean: 0.122107, var: 0.000616","mean: 0.374463, var: 0.001278","mean: 0.123096, var: 0.005001","mean: 0.200073, var: 0.002460","mean: 0.235742, var: 0.005074","mean: 0.203149, var: 0.003514","mean: 0.147656, var: 0.010343",3.5650009991302034,0.2291145676761272,3.3358864314540764,High
ENSP00000455684,"mean: 0.256201, var: 0.002281","mean: 0.435937, var: 0.004146","mean: 0.315552, var: 0.004077","mean: 0.528076, var: 0.001507","mean: 0.149268, var: 0.000261","mean: 0.340381, var: 0.003117","mean: 0.217859, var: 0.010151","mean: 0.233105, var: 0.004923","mean: 0.303711, var: 0.011067","mean: 0.259180, var: 0.001263","mean: 0.271704, var: 0.006119",3.8000997263999956,0.251195810086351,3.5489039163136447,High
ENSP00000448846,"mean: 0.238086, var: 0.002023","mean: 0.434229, var: 0.003837","mean: 0.481689, var: 0.003701","mean: 0.371191, var: 0.006344","mean: 0.102252, var: 0.000753","mean: 0.485547, var: 0.001391","mean: 0.066101, var: 0.001762","mean: 0.169714, var: 0.002791","mean: 0.190625, var: 0.003599","mean: 0.165869, var: 0.000757","mean: 0.099976, var: 0.006935",3.3323422045220554,0.18903546919685724,3.143306735325198,High
ENSP00000433504,"mean: 0.232031, var: 0.002495","mean: 0.494092, var: 0.001850","mean: 0.503223, var: 0.003516","mean: 0.420996, var: 0.007822","mean: 0.189136, var: 0.001274","mean: 0.424414, var: 0.000834","mean: 0.034329, var: 0.000664","mean: 0.196826, var: 0.002487","mean: 0.133850, var: 0.002692","mean: 0.228931, var: 0.000880","mean: 0.066754, var: 0.003709",3.298883388836375,0.16147030246117858,3.1374130863751963,High
ENSP00000418507,"mean: 0.136682, var: 0.001435","mean: 0.623535, var: 0.003373","mean: 0.466211, var: 0.005356","mean: 0.549756, var: 0.007593","mean: 0.136963, var: 0.000813","mean: 0.386426, var: 0.006669","mean: 0.122827, var: 0.004545","mean: 0.163709, var: 0.001005","mean: 0.228564, var: 0.011203","mean: 0.226733, var: 0.000913","mean: 0.081796, var: 0.001498",3.3233448820962637,0.2307595284177486,3.092585353678515,High
ENSP00000453067,"mean: 0.177271, var: 0.000187","mean: 0.326514, var: 0.001422","mean: 0.509277, var: 0.007211","mean: 0.404346, var: 0.005229","mean: 0.084070, var: 0.000283","mean: 0.311719, var: 0.001083","mean: 0.165308, var: 0.003213","mean: 0.277490, var: 0.008438","mean: 0.198657, var: 0.004544","mean: 0.174463, var: 0.001277","mean: 0.162012, var: 0.009560",3.5272843552484594,0.21989061996195436,3.307393735286505,High
ENSP00000420535,"mean: 0.652832, var: 0.006717","mean: 0.186328, var: 0.002828","mean: 0.201538, var: 0.001245","mean: 0.220483, var: 0.010857","mean: 0.178076, var: 0.002084","mean: 0.366260, var: 0.003491","mean: 0.043584, var: 0.000711","mean: 0.555713, var: 0.010598","mean: 0.275439, var: 0.016618","mean: 0.392676, var: 0.001353","mean: 0.061389, var: 0.002567",3.279348946258622,0.2859317169877208,2.993417229270901,High
ENSP00000508281,"mean: 0.189233, var: 0.000382","mean: 0.457373, var: 0.001756","mean: 0.446240, var: 0.004934","mean: 0.397119, var: 0.005475","mean: 0.103235, var: 0.000552","mean: 0.368896, var: 0.002056","mean: 0.055902, var: 0.001202","mean: 0.219519, var: 0.004466","mean: 0.228223, var: 0.002394","mean: 0.238281, var: 0.002236","mean: 0.103485, var: 0.010323",3.409709433059233,0.19329585814023825,3.2164135749189944,High
